103.55.33.59:8080
198.11.175.180:8200
103.206.208.135:55443
150.129.151.42:6666
103.106.195.41:32650
79.111.13.155:50625
41.188.149.76:80
51.79.50.31:9300
162.223.94.164:80
155.50.253.152:3128
152.230.104.34:808
43.224.10.46:6666
168.90.255.43:999
102.68.128.219:8080
45.71.186.94:6969
45.70.236.125:999
23.143.160.18:999
138.117.181.247:5566
45.6.203.224:8080
157.100.33.97:1994
24.121.213.80:3128
186.103.130.93:8080
